valor_aluguel,area_m2,ano_construcao,codigo_localidade,numero_banheiros,numero_cozinhas,codigo_bairro
356.30768,54,1972,1,0,0,1401
586.6667,106,1959,1,0,0,723
362.35895,60,1967,1,0,0,1942
579.28204,65,1972,1,0,0,1944
485.58975,86,1973,1,0,0,2024
450.76923,82,1959,2,0,0,1842
635.0257,83,1989,2,0,0,1644
175.23077,33,1939,2,0,0,541
498,60,1955,1,0,0,927
203.4359,43,1954,1,0,0,1612
810.8205,93,1957,1,0,1,1361
307.17947,110,1918,2,0,0,1354
245.28204,33,1918,2,0,0,152
230.35898,44,1957,1,0,0,1712
343.64102,92,1957,2,0,0,333
528.1026,79,1978,1,0,0,2025
513.9487,58,1918,2,0,0,942
572.7692,62,1957,1,0,0,962
316.35898,53,1960,2,0,0,951
322.30768,100,1918,2,0,0,943
476.35898,50,1964,1,0,0,1712
486.2051,83,1961,1,0,0,723
485.07693,61,1954,1,0,0,1821
310.20514,23,1957,2,0,0,1261
753.17944,80,1983,1,0,0,1124
250.5641,39,1939,1,0,0,1924
543.4872,88,1977,1,0,0,1634
383.23077,35,1929,2,0,0,321
510.66666,82,1971,1,0,0,713
361.89743,60,1918,1,0,0,612
573.28204,60,1986,2,1,0,2132
461.28204,75,1963,1,0,0,1014
336,89,1957,2,0,0,1375
351.3333,60,1918,2,0,0,815
374.76923,80,1941,1,0,0,734
345.58975,64,1960,1,0,0,1402
543.8461,100,1929,1,0,0,543
646.8718,57,1960,1,0,0,1822
342.76926,69,1918,1,0,0,552
307.84616,100,1924,2,0,0,521
347.64105,76,1929,2,0,0,561
451.84613,92,1958,2,0,0,561
286.10257,105,1982,2,1,1,1832
1038.8204,137,1918,2,0,0,1375
334.76923,35,1957,2,0,0,942
446.71793,64,1970,1,0,0,1375
766.1026,82,1962,1,0,0,951
526.5128,50,1991,1,0,0,1832
726.7692,78,1994,1,0,0,1406
99.23077,42,1939,2,0,0,964
694.7179,72,1918,2,0,0,562
480.66666,63,1958,1,0,0,1713
460.76923,100,1918,1,0,0,1713
370.66666,58,1960,1,0,0,1713
296.66666,29,1957,1,0,0,1711
745.7436,103,1939,1,0,0,1912
559.02563,114,1918,2,0,0,532
437.58975,37,1971,2,0,0,1854
471.64102,64,1965,1,0,0,1944
521.4359,104,1918,3,0,0,912
250.10257,70,1918,2,0,0,412
337.3846,53,1972,2,0,0,942
517.02563,101,1929,1,1,0,1011
962.0513,113,1972,1,1,0,1406
620.3077,69,1939,2,0,0,914
285.02563,108,1918,1,0,0,1375
589.9487,71,1968,2,0,0,1333
266.6154,53,1982,2,0,0,411
358.56412,70,1967,1,0,0,1341
253.53845,33,1956,2,0,0,532
265.89743,50,1957,2,0,0,916
465.3846,50,1957,2,0,0,113
512.35895,103,1930,1,0,0,1404
432.71796,55,1918,1,0,0,623
737.02563,102,1979,1,0,0,1611
600.10254,79,1957,1,0,0,563
941.6923,146,1979,1,0,0,1611
305.1282,44,1966,1,0,0,2514
358.82053,40,1918,2,0,0,231
362.6154,75,1940,1,0,0,2525
499.07693,54,1929,1,0,0,1924
377.3846,41,1956,2,0,0,1853
568.1026,82,1973,2,1,0,711
394.46155,38,1966,2,0,0,732
749.2308,92,1973,1,0,0,713
425.3846,50,1957,2,0,0,153
684.6666,83,1972,1,0,0,1911
366.46152,58,1972,1,0,0,1831
348.6667,65,1918,2,0,0,220
311.6923,44,1973,1,0,0,1643
599.9487,82,1984,1,0,0,1634
431.79486,68,1965,1,0,0,1944
292.46152,60,1918,1,0,0,552
383.58975,70,1957,1,0,0,1811
264.41025,32,1972,1,0,0,1712
474,120,1918,2,0,0,511
224.15385,40,1957,1,0,0,623
379.48718,50,1991,1,0,1,623
255.1282,28,1963,1,0,0,711
417.64105,79,1970,2,0,0,713
451.17947,45,1957,2,0,0,412
636.4103,100,1971,2,0,0,1852
625.5385,63,1985,1,0,0,1942
237.02565,55,1972,1,0,0,1932
313.4359,54,1962,1,0,0,1933
458.8718,67,1963,1,0,0,1712
417.69232,59,1933,1,0,0,1911
786.82056,85,1994,1,0,0,2514
459.7436,65,1918,2,0,0,913
552.46155,58,1986,1,0,0,623
738.2564,76,1992,1,0,0,1406
374.71796,56,1957,2,0,0,1943
792.2564,70,1989,2,0,0,2025
495.17947,52,1972,1,1,0,1927
374.46155,65,1962,1,0,0,1404
366.76923,43,1991,2,0,0,1532
430.46155,68,1964,1,0,0,1402
817.4359,90,1979,1,0,1,1401
676.8718,64,1957,1,0,0,1711
412.35895,70,1965,1,0,0,1712
368.35898,40,1929,2,0,0,541
291.79486,26,1972,2,0,0,350
567.12823,39,1983,2,0,0,531
262.6154,48,1932,1,0,0,1812
678.3077,70,1991,1,0,0,1911
345.64102,35,1995,1,0,0,623
243.33333,37,1957,1,0,0,1133
936.8718,82,1984,3,0,0,1952
134.97437,58,1918,1,0,0,1912
460.10257,39,1991,1,0,0,623
494.82053,71,1918,1,0,0,563
235.38461,32,1972,2,0,0,563
328.82053,87,1957,2,0,0,125
178.61537,45,1918,2,0,0,350
378.3077,38,1957,1,0,0,1617
276.2564,42,1964,1,0,0,1406
657.5898,125,1918,2,0,0,1262
1208.0513,101,1980,2,0,0,411
646,78,1957,1,0,0,713
768.7692,62,1993,2,0,0,2022
275.3846,89,1930,1,0,0,816
463.07693,65,1918,2,0,0,426
357.28204,43,1959,2,0,0,1241
247.23077,51,1986,1,0,0,1212
366.35898,58,1938,1,0,0,1213
395.7436,86,1957,1,0,0,424
426.15384,53,1980,1,0,0,1133
577.64105,59,1994,1,0,0,2149
760.7692,73,1963,1,0,0,711
605.12823,72,1972,1,0,0,1013
382.51285,64,1935,1,0,0,2524
597.79486,95,1918,2,0,0,372
286.51282,29,1957,2,0,0,360
400.76923,64,1918,1,0,0,163
205.23077,36,1955,2,0,0,411
300.66666,110,1918,2,0,0,1243
283.94873,28,1929,2,0,0,412
265.33334,58,1918,2,0,0,1243
256.97437,32,1972,1,0,0,1281
208.46153,70,1918,2,0,0,914
518.20514,60,1959,2,0,0,210
428.0513,34,1957,2,0,0,1243
711.0769,113,1929,2,0,0,426
200.15384,57,1957,2,0,0,1261
876.1539,80,1924,2,0,0,414
373.64102,37,1929,2,0,0,412
313.1795,68,1957,2,0,0,415
515.4359,78,1980,2,0,0,350
94.05128,46,1918,1,0,0,1921
392.9231,75,1972,2,0,0,732
266.46152,39,1968,1,0,0,1921
378.2564,73,1968,1,0,0,1921
352.05127,65,1959,1,0,0,1371
505.23077,68,1918,2,0,0,372
263.1282,34,1957,1,0,0,1241
312.76926,50,1957,2,0,0,360
516.3077,70,1961,1,0,0,2528
310.66666,75,1961,1,0,0,1013
270.05127,41,1957,2,0,0,531
464.8718,84,1991,1,0,0,1713
314.66666,59,1957,1,0,0,1402
257.64102,60,1956,1,0,0,711
260.0513,32,1957,2,0,0,521
641.4872,68,1979,1,0,0,1401
276.66666,52,1960,2,0,0,561
485.89743,67,1939,2,0,0,941
629.6923,90,1961,1,0,0,713
391.3846,56,1955,1,0,0,1713
302.05127,56,1962,2,0,0,360
615.07697,50,1972,1,1,0,1236
299.58975,91,1939,1,0,0,611
532.92303,58,1984,1,0,0,2024
447.69232,86,1962,1,0,0,734
301.6923,31,1972,1,0,0,816
718.1026,78,1955,1,0,0,1371
576.1026,57,1972,2,0,0,425
286.05127,118,1918,1,0,0,822
539.2308,109,1918,1,0,0,612
245.23077,70,1918,2,0,0,914
538.46155,82,1985,1,0,0,1346
416.8205,82,1972,1,0,0,1643
535.07697,75,1971,1,0,0,1643
631.1795,85,1957,1,0,1,612
457.94873,75,1984,1,1,0,2149
308.46155,76,1918,2,0,0,532
581.4359,47,1983,1,0,0,422
239.02565,35,1994,2,0,0,2144
624.87177,83,1983,1,0,0,2146
562.4102,62,1929,2,0,0,350
280.76923,60,1918,2,0,0,942
509.4359,56,1957,1,0,0,1711
412.56412,84,1918,1,0,0,432
483.94873,51,1956,2,0,0,563
225.28204,54,1957,2,0,0,941
518.46155,130,1918,1,0,0,1831
384.71796,57,1996,1,0,0,2523
491.0769,49,1957,1,0,0,927
502,43,1972,1,0,0,1812
339.79486,55,1924,1,0,0,1714
331.1282,42,1918,1,0,0,552
417.58975,60,1954,1,0,0,1821
683.53845,110,1983,1,0,0,1512
395.3846,69,1957,1,0,0,1621
300.66666,71,1983,1,0,0,1321
568.1539,100,1972,1,0,0,1342
631.1282,86,1983,1,0,0,1541
502.6667,40,1991,1,0,0,1636
486.30768,87,1968,1,0,0,1942
200.82051,30,1972,1,0,0,1363
188.35896,21,1966,3,0,0,1853
277.17947,71,1963,1,0,0,713
325.07693,97,1918,2,1,0,925
259.23077,62,1955,1,0,0,2523
312.10254,67,1964,1,0,0,2441
649.38464,94,1971,1,0,0,1012
385.17947,56,1972,1,0,0,2421
359.3846,36,1966,1,0,0,2421
517.6923,48,1985,1,0,0,2421
539.28204,65,1965,1,0,0,1112
239.28206,86,1960,1,1,0,2421
309.94873,76,1960,1,0,0,2421
410.20514,93,1955,1,1,0,1111
267.3846,28,1968,1,0,0,1112
706.20514,84,1981,1,0,0,1133
898.9231,95,1918,2,0,0,1238
247.79488,75,1918,2,0,0,360
663.43585,67,1991,2,0,0,162
557.53845,68,1970,1,0,0,711
367.7436,65,1957,1,0,0,711
375.1282,49,1983,1,0,0,1832
261.9487,38,1918,1,0,0,1713
341.84613,67,1936,2,0,0,943
374.46155,35,1918,2,0,0,231
105.74359,38,1957,1,0,0,811
852.6666,80,1972,3,0,0,1331
1081.7949,103,1959,1,0,0,1821
968.8205,130,1929,2,0,0,331
446.66666,75,1957,1,0,0,1516
875.0257,102,1918,2,1,0,360
661.7436,79,1986,1,0,0,1921
468.9231,52,1929,1,0,0,543
329.28204,54,1966,1,0,0,1955
325.58975,36,1967,1,0,0,1934
284.71796,38,1957,2,0,0,942
578.6667,58,1957,2,0,0,941
592.46155,91,1979,1,0,0,1611
495.28204,49,1994,1,0,1,1361
432,96,1939,1,0,0,816
848.9231,108,1994,1,1,1,2513
408.9231,53,1939,2,0,0,2523
565.12823,58,1983,2,0,0,2529
283.89743,58,1954,1,0,0,2524
322.2564,68,1960,1,0,0,623
517.53845,55,1981,1,0,0,611
161.38463,54,1955,1,0,0,623
364.8718,72,1968,1,0,0,1321
496.2051,45,1992,2,0,0,930
344.46155,35,1972,2,0,0,943
661.8461,99,1939,2,0,1,914
183.58974,70,1918,2,0,0,913
590.1539,66,1972,1,1,0,2024
274.97437,38,1970,1,0,0,2033
575.7436,119,1939,2,0,0,531
621.9487,87,1962,1,0,0,822
182.3077,38,1972,1,0,0,1913
342.10254,45,1971,1,0,0,2221
141.23076,86,1929,1,0,0,1812
488.3077,83,1972,1,0,0,1821
613.79486,100,1983,1,0,0,1342
388.6667,57,1955,1,0,0,963
485.1282,45,1941,1,0,0,1924
1041.8975,116,1964,2,1,1,2023
283.33334,30,1972,2,0,0,914
564.1538,68,1963,1,0,0,1022
768.46155,74,1986,2,0,0,2035
435.48718,80,1973,1,0,0,2111
405.43588,78,1963,2,0,0,2134
504.15384,51,1989,1,0,0,1636
508.82053,58,1918,2,0,0,426
1551.1796,160,1918,2,1,0,251
350.6154,56,1918,1,0,0,816
307.48715,23,1969,2,0,0,372
422,79,1991,2,0,0,1634
481.0769,58,1958,1,0,0,1926
1465.4359,155,1918,2,0,0,1263
269.23077,55,1939,2,0,0,273
561.0769,90,1962,1,0,0,1122
490.66666,63,1979,1,0,1,422
413.48718,53,1996,1,0,1,962
815.5898,107,1972,3,0,0,911
550,50,1991,2,0,0,930
253.48717,30,1965,1,0,0,1934
226.61539,30,1965,1,0,0,1934
429.79486,31,1957,2,1,0,1261
497.3333,44,1994,1,0,0,612
571.8974,78,1959,1,0,0,723
295.6923,67,1957,2,0,0,321
721.1795,92,1957,2,0,0,374
347.0769,44,1985,1,0,0,1346
629.53845,96,1979,1,0,0,2024
329.84616,48,1939,2,0,0,210
280.97437,53,1957,2,0,0,372
271.53845,38,1929,1,0,0,122
396.30768,30,1959,2,0,0,512
400.10257,64,1973,2,0,0,331
283.69232,56,1957,2,0,0,231
279.02563,48,1939,1,0,0,1011
354.82053,66,1957,2,0,0,411
325.1282,62,1939,1,0,0,916
480.15384,79,1971,1,0,0,962
559.12823,64,1924,2,0,0,941
293.7949,77,1918,2,0,0,414
449.1795,96,1918,2,0,0,414
525.5385,81,1957,1,0,0,2135
308.82053,52,1957,1,0,0,1911
242.05128,30,1957,2,0,0,1263
364.71796,37,1974,1,0,0,915
405.07693,50,1929,3,0,0,1263
808.4103,118,1924,2,0,0,1853
590.71796,72,1996,1,1,0,1513
537.28204,74,1939,1,0,0,1401
587.28204,86,1963,1,0,0,1342
475.89743,55,1968,1,0,0,1353
377.69232,88,1957,1,0,0,1321
558.20514,63,1982,1,0,0,1646
519.0769,70,1957,1,0,0,1643
448.10257,93,1971,2,0,0,1934
445.33334,54,1996,1,0,0,1933
419.4359,82,1929,1,0,0,1812
439.64102,54,1976,2,0,0,151
372.05127,43,1984,1,0,0,1912
302.15384,40,1938,2,0,0,1954
883.4872,95,1970,3,0,0,1955
604.35895,160,1918,2,0,0,1263
424.92307,56,1967,1,0,0,1013
354.0513,55,1958,1,0,0,1713
966.1026,125,1918,2,0,0,284
404.2564,36,1972,2,0,0,312
169.89743,27,1972,2,0,0,2134
439.53845,58,1957,2,0,0,2134
646.7692,64,1995,2,0,1,711
498.15387,84,1957,1,0,0,1312
431.0769,60,1976,1,0,0,1644
336.71793,56,1964,2,0,0,2133
431.89743,47,1983,1,0,0,611
583.5897,86,1937,1,0,0,1236
259.53845,60,1918,1,0,0,1911
584.35895,127,1918,2,0,0,360
286.46152,55,1957,1,0,0,1812
258.41025,51,1932,1,0,0,1812
632.4102,62,1973,2,0,0,1958
592.87177,89,1962,2,0,0,415
865.9487,75,1982,2,0,0,1532
649.7436,86,1970,1,0,0,713
327.17947,31,1971,2,0,0,321
335.79486,38,1957,1,0,0,713
364.92307,75,1962,1,0,0,711
305.3846,90,1918,1,0,0,2135
1163.4872,115,1955,3,1,0,912
593.4872,65,1918,1,0,0,261
682.20514,65,1984,1,0,0,552
407.48715,37,1991,1,0,0,1712
353.7436,66,1963,1,0,0,1833
430.71796,56,1983,2,0,0,1541
539.5897,75,1971,1,0,0,1643
348.82053,54,1983,2,0,0,1541
703.02563,84,1970,2,1,0,1541
472.35895,65,1963,1,0,0,1832
388,47,1972,1,0,0,1711
574.10254,90,1970,1,0,0,1022
389.58975,37,1971,1,0,0,1012
357.1282,63,1964,1,1,0,1013
584.10254,100,1968,1,0,0,1014
422.76926,58,1962,1,0,0,1013
511.28204,56,1984,2,0,0,321
621.53845,58,1986,1,0,0,2024
238.5641,33,1973,1,0,0,2024
529.3333,64,1961,1,0,0,1942
324.2564,32,1961,1,0,0,1942
665.7949,81,1968,1,0,0,1942
489.58975,76,1939,1,0,0,2414
618.5128,78,1994,1,0,0,1402
595.8462,81,1985,1,0,1,1341
505.89743,50,1972,1,0,0,1541
356.10257,38,1958,1,0,0,1822
227.53847,65,1957,2,0,0,2522
577.4872,67,1967,1,0,1,2514
556.4103,101,1929,2,0,0,914
326.15384,26,1960,1,0,0,1241
658.20514,67,1991,1,0,1,1361
671.0769,77,1959,2,0,0,2145
390.71796,57,1972,2,0,0,711
661.1795,72,1972,1,0,0,2213
429.28204,38,1972,2,0,0,1238
797.5898,57,1977,3,0,0,1250
544.1538,68,1957,1,0,0,2135
410.30768,79,1989,1,0,0,2131
450.71796,90,1989,1,0,0,2131
424.71796,65,1968,1,0,0,1641
389.64102,69,1956,2,0,0,926
197.94872,70,1956,1,0,0,2513
394.6154,50,1972,1,0,0,963
302.82053,57,1957,1,0,0,1622
273.1795,33,1939,1,0,0,252
841.641,130,1918,3,0,0,1374
285.84616,58,1955,1,0,0,1375
778.7692,81,1993,1,0,0,1406
216.41026,50,1963,1,0,0,711
497.3333,60,1929,1,0,0,623
250.61539,52,1959,1,0,0,1713
696.1539,79,1973,2,0,0,1334
403.64102,41,1986,1,0,0,2526
864.4102,105,1969,3,0,0,1853
274.3077,40,1972,1,0,0,1406
402.82053,69,1983,2,1,0,711
291.84613,29,1966,1,0,0,723
441.17947,56,1967,1,0,0,723
422.82053,120,1918,1,0,0,124
540.1539,122,1918,1,0,0,261
358.82053,100,1918,1,0,0,273
675.3334,87,1980,1,0,0,261
523.0769,63,1918,1,0,0,1711
258.51282,65,1929,2,0,0,961
205.23077,110,1929,3,0,0,911
368.56412,34,1961,2,0,0,2135
460,64,1963,1,0,0,611
521.6923,72,1972,2,0,0,321
860.3077,94,1982,1,0,0,611
409.89743,88,1955,2,0,0,522
285.64102,35,1971,1,0,0,963
643.7436,65,1972,2,0,0,611
255.48718,93,1918,1,0,0,624
424.46155,73,1957,1,0,0,252
311.9487,54,1918,2,0,0,153
276.35898,50,1957,2,0,0,163
644.9743,62,1972,1,0,0,1646
420.97437,56,1957,2,0,0,961
441.58972,77,1969,1,0,0,1133
476.76923,60,1961,2,0,0,231
161.79488,24,1960,2,0,0,231
299.4359,46,1957,1,0,0,522
732.2564,72,1918,2,0,1,531
442.05127,46,1952,2,0,1,1347
296.41025,32,1971,2,0,0,2022
562.4102,50,1984,2,0,0,2022
664.5641,77,1957,2,0,0,350
456.2564,39,1957,2,0,0,153
471.48718,67,1957,2,0,0,372
358.6667,98,1963,2,0,0,411
311.48718,30,1968,1,0,0,1921
429.84616,45,1992,2,0,0,930
157.23077,58,1929,2,0,0,232
670.61536,64,1991,2,0,0,1408
304.2564,28,1961,2,0,0,425
359.4359,80,1970,1,0,0,724
416.76923,43,1957,2,0,0,350
308,35,1959,2,0,0,926
322.15384,38,1959,1,0,0,624
265.58975,49,1963,1,0,0,623
231.94872,62,1972,1,0,0,432
633.8974,117,1918,2,0,0,413
294.20514,59,1960,1,0,0,432
256.66666,84,1961,1,0,0,432
501.58972,63,1957,2,0,0,350
697.8462,112,1918,2,0,0,360
444.35898,56,1969,1,0,0,2522
546.97437,86,1918,1,0,0,2524
664.3077,90,1956,1,0,0,2524
497.48715,59,1958,2,0,0,913
536.7692,92,1918,2,0,0,1372
323.02567,47,1967,1,0,0,2221
317.48715,65,1957,1,0,0,623
590.61536,62,1918,1,0,0,816
197.6923,56,1929,1,0,0,822
457.1282,65,1961,2,0,0,231
281.84613,95,1959,2,0,0,333
482.6667,65,1960,1,0,0,1132
745.07697,100,1985,1,0,0,1236
251.07692,80,1929,1,0,0,812
377.58975,68,1939,1,0,0,822
480.8718,53,1957,2,0,0,231
322.8718,37,1966,2,0,0,210
227.79488,73,1972,1,0,0,822
620.35895,80,1957,2,0,0,321
223.64102,64,1934,2,0,0,1372
532.7692,70,1955,1,0,1,1363
621.1795,67,1961,2,0,0,532
379.94873,50,1958,2,0,0,1347
341.3333,34,1972,1,0,0,1714
415.7436,134,1918,2,0,0,563
351.17947,54,1929,2,0,0,563
566.6667,52,1929,2,0,0,210
606.97437,65,1994,1,0,1,1712
226.71796,38,1958,1,0,0,1375
535.2821,53,1939,1,0,0,1624
396.66666,70,1961,2,0,0,360
174.82051,59,1929,1,0,0,372
275.43588,52,1957,2,0,0,413
646.82056,120,1939,3,0,0,2133
701.8974,65,1929,2,0,0,151
577.7436,106,1954,1,0,0,1921
490.2564,67,1957,1,0,0,163
275.33334,40,1965,1,0,0,1404
589.12823,66,1959,1,0,0,1712
795.07697,70,1989,1,0,0,1636
558.71796,109,1929,2,0,0,913
287.48715,30,1971,2,0,0,916
254.05128,47,1972,1,0,0,1913
498,60,1979,1,0,0,2024
473.69232,60,1929,2,0,0,914
334.51282,48,1957,2,0,0,943
168.35896,30,1939,1,0,0,331
629.3333,53,1957,2,0,0,913
277.53848,58,1924,2,0,0,732
442.56412,88,1951,1,1,0,734
738,80,1972,2,0,0,2027
359.1282,72,1963,1,1,0,1712
425.3846,69,1964,1,0,0,1622
438.76923,55,1959,1,0,0,2025
510.97437,63,1963,1,0,0,1712
256.5641,37,1957,1,0,0,1025
516.6667,155,1929,1,1,0,163
209.58975,48,1962,2,0,0,372
754.5128,73,1969,3,0,0,1952
321.02563,54,1960,1,0,0,1114
914.5128,107,1959,2,0,0,1935
359.84616,53,1973,1,0,0,2024
137.74359,86,1939,2,0,0,942
616,70,1918,2,0,0,121
333.89743,75,1957,1,0,0,951
303.23077,72,1954,1,0,0,963
308,72,1970,2,0,0,964
520.359,60,1984,2,0,0,942
178.3077,39,1957,1,0,0,951
462.6667,83,1924,1,0,0,1011
553.0769,120,1918,1,0,0,962
794.6666,98,1929,2,0,0,543
289.48718,36,1957,2,1,0,1407
579.1795,85,1969,1,0,0,1641
453.53848,83,1972,1,0,0,1635
568.71796,50,1994,2,0,0,1634
330.6154,43,1969,1,0,0,1631
317.7949,48,1966,2,0,0,1615
729.64105,98,1959,2,1,0,1624
572.6666,89,1979,1,0,1,1401
792.5641,85,1980,2,0,0,411
303.64102,59,1960,1,0,0,272
414.97437,75,1929,1,0,0,611
195.48718,62,1918,1,0,0,623
395.3846,65,1994,2,0,0,152
190.35898,37,1924,1,0,0,2223
610.10254,97,1994,1,0,0,2142
657.07697,59,1991,3,0,0,2133
421.89743,45,1965,1,0,0,1923
372.9231,42,1983,1,0,0,1912
304.2564,45,1941,1,0,0,1924
398.20514,82,1935,1,0,0,623
249.1282,38,1995,1,0,0,2223
294.20514,29,1956,2,0,0,1243
325.79486,61,1957,2,0,0,360
354.41025,105,1918,2,0,0,371
401.9487,43,1918,1,0,0,811
678.8205,85,1918,1,0,0,623
1020.10254,96,1918,2,0,1,926
502.41025,85,1957,2,0,0,413
365.28204,82,1957,1,0,0,414
381.17947,54,1957,2,0,0,926
296.35898,28,1957,2,0,0,350
429.4359,71,1973,1,0,0,1642
456.97433,54,1968,1,0,0,1641
336.10257,32,1973,2,0,0,563
865.2821,77,1994,2,0,1,1532
211.64104,21,1972,2,0,0,565
331.17947,90,1918,2,0,0,563
523.3846,48,1996,1,0,0,1821
252.5641,52,1957,1,0,0,1812
624.35895,66,1929,2,0,0,563
358.2564,32,1967,1,0,0,1812
179.89743,85,1929,1,0,0,1812
340.71796,50,1956,1,0,0,1811
1125.4872,140,1918,2,1,0,563
601.1795,65,1929,1,0,0,1811
409.1795,80,1929,1,0,0,552
283.23077,94,1918,1,0,0,1712
604.9743,89,1973,1,0,0,2024
303.02567,33,1970,1,0,0,2121
314.10257,65,1972,1,0,0,1402
523.5897,68,1961,1,0,1,1406
145.28204,56,1918,1,0,0,1401
602.8205,68,1972,1,0,0,1401
517.53845,78,1939,1,0,0,1401
1210.9231,115,1955,3,0,0,1372
455.33334,78,1968,2,0,0,1344
709.28204,63,1971,2,0,0,1343
573.0769,67,1972,1,1,0,1321
275.53845,88,1934,2,0,0,1372
177.4359,50,1929,2,0,0,1335
400.20514,95,1918,2,0,0,1373
578.6667,93,1964,1,1,0,1362
631.3846,55,1981,1,0,0,1361
394.6154,50,1967,1,0,0,1361
785.7436,157,1918,2,0,0,1242
732.3077,80,1991,2,0,0,1235
438.3077,43,1991,2,0,0,1235
332.6667,80,1960,2,0,0,1241
214.5641,49,1948,1,0,0,1236
221.28206,50,1918,1,0,0,1236
330.05127,43,1952,1,0,0,1236
119.589745,43,1937,2,0,0,1242
306.2564,47,1952,1,0,0,1236
883.7436,110,1918,2,0,0,411
230.92307,80,1929,2,0,0,350
325.84616,63,1957,2,0,0,411
436.5641,48,1957,2,0,0,372
409.3846,50,1918,2,0,0,360
434.66666,39,1972,2,0,0,2031
218.10255,25,1961,1,0,0,1831
617.8462,62,1956,1,0,0,1841
513.4872,68,1957,2,0,0,350
461.3333,81,1959,2,1,0,415
386.30768,79,1991,1,0,0,2222
805.7949,72,1976,2,0,0,2145
256.20514,61,1961,1,0,0,2135
478.9231,56,1964,1,0,0,2121
174.25641,60,1918,1,0,0,623
649.4872,56,1985,2,0,0,1235
273.69232,42,1940,1,0,0,1233
672.6666,84,1970,2,0,0,2143
276.71793,26,1959,1,0,0,624
440.10257,95,1918,1,0,0,623
412.46152,76,1929,1,0,0,1011
403.94873,78,1957,1,0,0,915
275.28204,40,1966,1,0,0,1134
407.84616,33,1973,1,0,0,1321
711.1282,80,1981,3,1,0,2148
595.4359,106,1969,1,1,0,2113
250.35898,48,1972,1,0,0,2121
384.3077,64,1960,1,0,0,2131
691.9487,86,1965,1,0,0,2148
805.2821,83,1957,2,0,0,411
220.8718,68,1972,1,0,0,2222
512.2564,57,1988,1,0,0,1236
241.58975,55,1957,2,0,0,413
821.4872,95,1983,2,0,0,922
252.51282,39,1961,1,0,0,1821
465.1282,85,1973,1,0,0,713
285.58975,28,1950,1,0,0,612
180.3077,56,1939,1,0,0,814
495.07693,32,1991,2,1,0,332
442.8718,64,1918,1,0,0,962
182.71794,57,1918,2,0,0,961
237.79488,40,1994,1,0,0,1621
246.92308,110,1918,1,0,0,1711
648,86,1972,1,0,0,552
254.25641,60,1918,1,0,0,1711
229.17949,32,1968,1,0,0,1811
118.61539,60,1939,1,0,0,1925
331.6923,41,1961,1,0,0,1821
362.41025,49,1957,1,0,0,552
256.8718,33,1961,1,0,0,1133
196.15384,59,1990,3,0,0,1952
333.53848,34,1965,1,0,0,1944
319.69232,35,1929,2,0,0,563
326.2564,36,1972,1,0,0,963
109.948715,26,1918,2,0,0,916
1174.1539,137,1918,2,0,1,372
377.43588,82,1939,1,0,0,1011
185.33333,30,1959,3,0,0,964
511.7436,72,1991,2,0,0,2144
142.82051,51,1940,2,0,0,734
314.3077,34,1977,2,0,0,411
179.53847,29,1959,3,0,0,924
562.20514,145,1929,1,0,0,1238
330.8205,20,1972,2,0,0,411
390,56,1957,1,0,0,1712
375.53845,35,1939,1,0,0,962
340.8205,63,1954,1,0,0,2513
437.0769,64,1959,2,0,0,113
475.33334,73,1968,1,0,0,1402
929.89746,100,1972,1,1,0,1124
503.02567,85,1957,2,0,0,350
539.1795,54,1939,2,0,0,413
431.53845,39,1957,2,0,1,413
345.3846,78,1961,1,0,0,432
243.84616,37,1957,2,0,0,411
544,69,1984,2,0,0,1235
273.7436,30,1960,1,0,0,1241
300.71796,57,1940,1,0,0,2525
329.89743,85,1969,3,0,0,1851
289.4359,20,1957,2,0,0,372
551.0769,68,1957,2,0,0,372
366.15384,56,1962,1,0,0,422
475.6923,86,1953,1,0,0,1721
143.4359,32,1955,1,0,0,1821
531.8461,74,1960,3,0,0,512
265.17947,65,1959,1,0,0,543
256.71796,35,1950,1,0,0,2322
291.3846,83,1961,1,0,0,1631
398.82053,79,1958,1,0,0,712
482.71796,98,1974,1,0,0,1402
304.51282,101,1929,2,0,0,1372
735.6923,75,1918,2,0,0,232
695.12823,84,1981,1,1,1,611
263.84616,51,1958,1,0,0,1926
337.02563,58,1939,2,0,0,563
369.84616,35,1957,2,0,0,922
479.1282,56,1972,1,0,0,1342
441.64102,61,1954,1,0,0,1821
259.89743,77,1968,1,0,0,711
588.4103,65,1993,1,1,1,1921
291.17947,33,1983,1,0,1,1921
470.6154,96,1929,1,0,0,611
523.7436,136,1929,1,0,0,623
560.20514,68,1981,2,0,0,731
454,56,1970,1,0,0,1712
218.5641,76,1939,1,0,0,1014
739.8461,49,1994,2,1,1,1853
303.7436,41,1973,1,0,0,1643
