ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2015-130449,06/09/2015,VP-21760,Corporate,United States,San Francisco,California,FUR-FU-10001487,Furniture,Furnishings,41.88
CA-2015-130449,06/09/2015,VP-21760,Corporate,United States,San Francisco,California,OFF-LA-10001934,Office Supplies,Labels,58.48
CA-2016-141250,19/01/2016,PM-18940,Consumer,United States,Texas City,Texas,FUR-TA-10002855,Furniture,Tables,102.438
CA-2016-141250,19/01/2016,PM-18940,Consumer,United States,Texas City,Texas,FUR-CH-10004875,Furniture,Chairs,199.304
CA-2015-145541,14/12/2015,TB-21400,Consumer,United States,New York City,New York,TEC-MA-10001127,Technology,Machines,6999.96
CA-2015-138513,23/05/2015,EH-13990,Consumer,United States,Bellevue,Washington,OFF-PA-10003177,Office Supplies,Paper,12.96
CA-2016-135489,19/09/2016,GW-14605,Consumer,United States,New York City,New York,TEC-PH-10000011,Technology,Phones,279.86
CA-2016-125696,02/10/2016,NP-18685,Home Office,United States,Wilson,North Carolina,OFF-BI-10001757,Office Supplies,Binders,7.38
CA-2017-105081,25/12/2017,JE-15715,Consumer,United States,Seattle,Washington,FUR-CH-10000847,Furniture,Chairs,698.352
CA-2017-105081,25/12/2017,JE-15715,Consumer,United States,Seattle,Washington,FUR-TA-10001307,Furniture,Tables,1747.25
US-2017-146857,06/05/2017,BE-11455,Home Office,United States,Springfield,Missouri,OFF-AP-10001205,Office Supplies,Appliances,54.48
CA-2017-166275,24/10/2017,SS-20590,Consumer,United States,San Francisco,California,TEC-AC-10001838,Technology,Accessories,199.99
CA-2018-144498,06/05/2018,MB-18085,Consumer,United States,Charlotte,North Carolina,OFF-BI-10003982,Office Supplies,Binders,68.541
CA-2018-144498,06/05/2018,MB-18085,Consumer,United States,Charlotte,North Carolina,TEC-PH-10004977,Technology,Phones,627.168
CA-2018-144498,06/05/2018,MB-18085,Consumer,United States,Charlotte,North Carolina,OFF-LA-10003510,Office Supplies,Labels,122.12
CA-2018-103352,27/11/2018,RP-19390,Consumer,United States,New York City,New York,OFF-AR-10001573,Office Supplies,Art,6.99
CA-2018-103352,27/11/2018,RP-19390,Consumer,United States,New York City,New York,OFF-BI-10001196,Office Supplies,Binders,107.424
CA-2015-108609,31/10/2015,AJ-10780,Corporate,United States,Lorain,Ohio,FUR-TA-10003954,Furniture,Tables,1421.664
CA-2018-128328,05/08/2018,PO-18865,Consumer,United States,Indianapolis,Indiana,OFF-BI-10001989,Office Supplies,Binders,125.88
CA-2018-128328,05/08/2018,PO-18865,Consumer,United States,Indianapolis,Indiana,TEC-AC-10001714,Technology,Accessories,79.78
CA-2018-128328,05/08/2018,PO-18865,Consumer,United States,Indianapolis,Indiana,OFF-LA-10003498,Office Supplies,Labels,133.2
US-2016-156496,10/08/2016,WB-21850,Consumer,United States,Redmond,Oregon,TEC-PH-10000576,Technology,Phones,438.368
US-2016-156496,10/08/2016,WB-21850,Consumer,United States,Redmond,Oregon,TEC-PH-10004188,Technology,Phones,139.944
US-2016-156496,10/08/2016,WB-21850,Consumer,United States,Redmond,Oregon,OFF-AP-10001469,Office Supplies,Appliances,133.472
US-2017-127334,15/12/2017,MP-18175,Home Office,United States,Springfield,Oregon,FUR-TA-10003473,Furniture,Tables,564.195
US-2017-127334,15/12/2017,MP-18175,Home Office,United States,Springfield,Oregon,OFF-AP-10001205,Office Supplies,Appliances,87.168
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,OFF-BI-10002429,Office Supplies,Binders,42.616
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,TEC-CO-10001943,Technology,Copiers,319.984
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,OFF-FA-10004854,Office Supplies,Fasteners,45.92
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,FUR-FU-10001095,Furniture,Furnishings,21.184
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,OFF-PA-10000061,Office Supplies,Paper,20.736
US-2018-124779,08/09/2018,BF-11020,Corporate,United States,Arlington,Texas,FUR-CH-10003535,Furniture,Chairs,213.43
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,TEC-PH-10004447,Technology,Phones,333.576
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,TEC-AC-10001114,Technology,Accessories,31.992
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,OFF-ST-10000563,Office Supplies,Storage,51.168
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,OFF-EN-10004846,Office Supplies,Envelopes,10.64
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,FUR-FU-10002253,Furniture,Furnishings,68.704
CA-2018-135937,20/02/2018,KM-16375,Home Office,United States,Gilbert,Arizona,FUR-TA-10001039,Furniture,Tables,386.91
CA-2016-129322,08/08/2016,DB-13405,Consumer,United States,Lawrence,Massachusetts,OFF-AR-10004587,Office Supplies,Art,39.66
CA-2016-129322,08/08/2016,DB-13405,Consumer,United States,Lawrence,Massachusetts,OFF-AP-10004336,Office Supplies,Appliances,113.92
CA-2016-129322,08/08/2016,DB-13405,Consumer,United States,Lawrence,Massachusetts,OFF-BI-10001718,Office Supplies,Binders,447.86
CA-2018-162173,26/10/2018,OT-18730,Consumer,United States,Virginia Beach,Virginia,FUR-TA-10001520,Furniture,Tables,356.85
CA-2018-162173,26/10/2018,OT-18730,Consumer,United States,Virginia Beach,Virginia,OFF-EN-10002831,Office Supplies,Envelopes,251.58
CA-2017-115483,14/07/2017,JS-15880,Consumer,United States,Irving,Texas,OFF-PA-10001497,Office Supplies,Paper,219.84
CA-2018-122175,12/05/2018,CA-12775,Consumer,United States,Vineland,New Jersey,FUR-FU-10000719,Furniture,Furnishings,42.85
CA-2018-122175,12/05/2018,CA-12775,Consumer,United States,Vineland,New Jersey,OFF-LA-10002271,Office Supplies,Labels,6.16
CA-2018-122175,12/05/2018,CA-12775,Consumer,United States,Vineland,New Jersey,OFF-SU-10004661,Office Supplies,Supplies,17
CA-2018-122175,12/05/2018,CA-12775,Consumer,United States,Vineland,New Jersey,TEC-AC-10004859,Technology,Accessories,87.4
CA-2018-161088,25/05/2018,MH-18115,Home Office,United States,Columbus,Georgia,OFF-BI-10002824,Office Supplies,Binders,29.84
CA-2015-154837,23/08/2015,RB-19645,Corporate,United States,Los Angeles,California,OFF-BI-10001575,Office Supplies,Binders,49.568
CA-2016-153794,11/09/2016,SB-20290,Corporate,United States,San Diego,California,OFF-AR-10000380,Office Supplies,Art,265.86
CA-2016-135510,05/09/2016,TW-21025,Home Office,United States,Charlottesville,Virginia,FUR-FU-10000820,Furniture,Furnishings,67.96
CA-2016-109337,21/11/2016,DL-13330,Consumer,United States,Lawrence,Indiana,OFF-AR-10003759,Office Supplies,Art,10.92
CA-2016-109337,21/11/2016,DL-13330,Consumer,United States,Lawrence,Indiana,TEC-MA-10002930,Technology,Machines,83.9
CA-2016-109337,21/11/2016,DL-13330,Consumer,United States,Lawrence,Indiana,OFF-AP-10004052,Office Supplies,Appliances,19.75
CA-2016-109337,21/11/2016,DL-13330,Consumer,United States,Lawrence,Indiana,TEC-AC-10000990,Technology,Accessories,393.54
CA-2015-150329,10/10/2015,SD-20485,Home Office,United States,Phoenix,Arizona,FUR-FU-10003724,Furniture,Furnishings,46.872
CA-2018-145037,02/09/2018,TB-21055,Consumer,United States,Meriden,Connecticut,OFF-ST-10000918,Office Supplies,Storage,10.9
CA-2018-145037,02/09/2018,TB-21055,Consumer,United States,Meriden,Connecticut,OFF-PA-10000157,Office Supplies,Paper,79.92
CA-2018-145037,02/09/2018,TB-21055,Consumer,United States,Meriden,Connecticut,OFF-PA-10002499,Office Supplies,Paper,146.82
CA-2018-154466,01/01/2018,DP-13390,Home Office,United States,Franklin,Wisconsin,OFF-BI-10002012,Office Supplies,Binders,3.6
CA-2015-109134,05/11/2015,DE-13255,Home Office,United States,Los Angeles,California,FUR-FU-10000320,Furniture,Furnishings,20.04
US-2016-129637,17/12/2016,MC-18100,Consumer,United States,Bloomington,Illinois,OFF-ST-10003716,Office Supplies,Storage,180.016
US-2016-129637,17/12/2016,MC-18100,Consumer,United States,Bloomington,Illinois,FUR-FU-10000965,Furniture,Furnishings,41.552
US-2016-129637,17/12/2016,MC-18100,Consumer,United States,Bloomington,Illinois,OFF-AR-10003829,Office Supplies,Art,13.12
CA-2016-165162,14/05/2016,HG-15025,Consumer,United States,Los Angeles,California,OFF-ST-10003470,Office Supplies,Storage,1117.92
CA-2018-140494,10/03/2018,CM-11815,Corporate,United States,San Francisco,California,TEC-AC-10004568,Technology,Accessories,111.96
CA-2018-104108,02/12/2018,RP-19855,Corporate,United States,Houston,Texas,OFF-AR-10000817,Office Supplies,Art,12.16
US-2018-165869,31/07/2018,LS-17200,Corporate,United States,Milwaukee,Wisconsin,OFF-BI-10003460,Office Supplies,Binders,17.52
US-2018-165869,31/07/2018,LS-17200,Corporate,United States,Milwaukee,Wisconsin,OFF-AP-10002472,Office Supplies,Appliances,155.88
CA-2018-160899,11/08/2018,DR-12940,Home Office,United States,Lake Charles,Louisiana,OFF-BI-10000632,Office Supplies,Binders,477.51
CA-2018-144225,30/09/2018,CC-12475,Consumer,United States,Baltimore,Maryland,OFF-PA-10000062,Office Supplies,Paper,164.88
US-2017-163538,26/08/2017,SS-20515,Home Office,United States,Franklin,Wisconsin,TEC-AC-10002006,Technology,Accessories,47.97
US-2017-155103,02/12/2017,JF-15190,Consumer,United States,New York City,New York,OFF-BI-10004318,Office Supplies,Binders,415.176
US-2017-155103,02/12/2017,JF-15190,Consumer,United States,New York City,New York,OFF-BI-10004236,Office Supplies,Binders,35.232
US-2017-155103,02/12/2017,JF-15190,Consumer,United States,New York City,New York,OFF-PA-10000062,Office Supplies,Paper,54.96
CA-2018-145429,21/07/2018,SW-20455,Consumer,United States,San Diego,California,OFF-PA-10003205,Office Supplies,Paper,16.34
CA-2018-145429,21/07/2018,SW-20455,Consumer,United States,San Diego,California,FUR-CH-10000988,Furniture,Chairs,225.296
CA-2018-145429,21/07/2018,SW-20455,Consumer,United States,San Diego,California,OFF-BI-10001524,Office Supplies,Binders,50.352
CA-2016-153535,20/05/2016,SG-20470,Consumer,United States,Wilson,North Carolina,FUR-FU-10001986,Furniture,Furnishings,163.136
CA-2016-153535,20/05/2016,SG-20470,Consumer,United States,Wilson,North Carolina,OFF-BI-10001031,Office Supplies,Binders,6.408
CA-2016-139164,23/06/2016,CS-12355,Consumer,United States,Long Beach,California,TEC-PH-10002468,Technology,Phones,217.584
CA-2016-139164,23/06/2016,CS-12355,Consumer,United States,Long Beach,California,OFF-FA-10003059,Office Supplies,Fasteners,5.43
CA-2016-139164,23/06/2016,CS-12355,Consumer,United States,Long Beach,California,TEC-PH-10003931,Technology,Phones,143.976
CA-2017-112277,10/09/2017,SC-20695,Corporate,United States,Fort Lauderdale,Florida,TEC-PH-10003505,Technology,Phones,519.68
CA-2015-167724,13/04/2015,BF-11170,Home Office,United States,Baltimore,Maryland,OFF-LA-10002368,Office Supplies,Labels,7.83
CA-2016-123141,14/11/2016,GZ-14470,Consumer,United States,Rio Rancho,New Mexico,FUR-CH-10004287,Furniture,Chairs,883.84
CA-2016-123141,14/11/2016,GZ-14470,Consumer,United States,Rio Rancho,New Mexico,FUR-CH-10001891,Furniture,Chairs,230.352
CA-2017-149503,09/12/2017,SP-20650,Corporate,United States,Stockton,California,OFF-BI-10002133,Office Supplies,Binders,273.92
CA-2018-163069,18/08/2018,PJ-19015,Consumer,United States,Columbus,Ohio,OFF-AR-10001419,Office Supplies,Art,9.912
CA-2018-107629,14/12/2018,DB-13060,Consumer,United States,Skokie,Illinois,FUR-FU-10002298,Furniture,Furnishings,266.352
CA-2018-107629,14/12/2018,DB-13060,Consumer,United States,Skokie,Illinois,FUR-FU-10004091,Furniture,Furnishings,56.328
CA-2018-107629,14/12/2018,DB-13060,Consumer,United States,Skokie,Illinois,TEC-AC-10004510,Technology,Accessories,39.264
CA-2018-107629,14/12/2018,DB-13060,Consumer,United States,Skokie,Illinois,OFF-AR-10002987,Office Supplies,Art,95.232
CA-2017-134789,08/04/2017,CK-12325,Home Office,United States,Hot Springs,Arkansas,OFF-FA-10002280,Office Supplies,Fasteners,30
CA-2017-134789,08/04/2017,CK-12325,Home Office,United States,Hot Springs,Arkansas,OFF-PA-10001934,Office Supplies,Paper,25.92
CA-2017-134789,08/04/2017,CK-12325,Home Office,United States,Hot Springs,Arkansas,FUR-FU-10003268,Furniture,Furnishings,159.92
CA-2017-130442,16/12/2017,SF-20065,Consumer,United States,Goldsboro,North Carolina,OFF-AP-10004859,Office Supplies,Appliances,34.944
CA-2018-102974,19/09/2018,DP-13105,Corporate,United States,Los Angeles,California,TEC-AC-10000057,Technology,Accessories,149.95
CA-2018-102974,19/09/2018,DP-13105,Corporate,United States,Los Angeles,California,OFF-AR-10000914,Office Supplies,Art,23.32
CA-2018-102974,19/09/2018,DP-13105,Corporate,United States,Los Angeles,California,OFF-AR-10004956,Office Supplies,Art,16.74
US-2018-166394,04/09/2018,VM-21835,Consumer,United States,Nashua,New Hampshire,OFF-FA-10001843,Office Supplies,Fasteners,14.82
CA-2017-128811,12/09/2017,SF-20200,Consumer,United States,Seattle,Washington,OFF-FA-10000585,Office Supplies,Fasteners,10.47
CA-2017-128811,12/09/2017,SF-20200,Consumer,United States,Seattle,Washington,OFF-LA-10003720,Office Supplies,Labels,11.07
CA-2017-128811,12/09/2017,SF-20200,Consumer,United States,Seattle,Washington,OFF-BI-10000301,Office Supplies,Binders,20.704
CA-2018-145443,10/08/2018,SC-20695,Corporate,United States,Richmond,Indiana,OFF-PA-10003302,Office Supplies,Paper,177.2
CA-2017-165827,04/11/2017,MF-17665,Corporate,United States,Miami,Florida,FUR-FU-10001889,Furniture,Furnishings,50.496
CA-2016-156734,18/06/2016,BV-11245,Corporate,United States,Smyrna,Tennessee,OFF-BI-10002982,Office Supplies,Binders,6.129
CA-2016-156734,18/06/2016,BV-11245,Corporate,United States,Smyrna,Tennessee,FUR-CH-10002965,Furniture,Chairs,643.136
CA-2016-156734,18/06/2016,BV-11245,Corporate,United States,Smyrna,Tennessee,OFF-PA-10001937,Office Supplies,Paper,20.736
CA-2015-120096,04/07/2015,KE-16420,Corporate,United States,Aurora,Colorado,OFF-PA-10001977,Office Supplies,Paper,177.536
CA-2015-120096,04/07/2015,KE-16420,Corporate,United States,Aurora,Colorado,OFF-AP-10000692,Office Supplies,Appliances,32.432
CA-2016-141754,20/12/2016,EM-14200,Home Office,United States,Miami,Florida,OFF-LA-10004093,Office Supplies,Labels,11.696
CA-2017-123358,10/04/2017,BT-11680,Consumer,United States,San Francisco,California,OFF-AP-10004980,Office Supplies,Appliances,113.76
CA-2017-123358,10/04/2017,BT-11680,Consumer,United States,San Francisco,California,OFF-ST-10001932,Office Supplies,Storage,579.51
CA-2017-123358,10/04/2017,BT-11680,Consumer,United States,San Francisco,California,OFF-ST-10000636,Office Supplies,Storage,150.66
CA-2017-123358,10/04/2017,BT-11680,Consumer,United States,San Francisco,California,OFF-BI-10000069,Office Supplies,Binders,48.032
CA-2015-144029,26/05/2015,MM-18055,Consumer,United States,Chicago,Illinois,OFF-ST-10001837,Office Supplies,Storage,102.624
CA-2015-144029,26/05/2015,MM-18055,Consumer,United States,Chicago,Illinois,FUR-CH-10003981,Furniture,Chairs,359.772
CA-2015-144029,26/05/2015,MM-18055,Consumer,United States,Chicago,Illinois,OFF-AR-10000716,Office Supplies,Art,13.392
US-2018-101784,06/07/2018,PO-18850,Consumer,United States,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,122.136
CA-2016-156923,16/02/2016,SP-20860,Corporate,United States,Dover,New Hampshire,OFF-PA-10002751,Office Supplies,Paper,35.88
CA-2018-111269,16/06/2018,CS-12355,Consumer,United States,Dublin,Ohio,TEC-AC-10001606,Technology,Accessories,479.952
CA-2018-111269,16/06/2018,CS-12355,Consumer,United States,Dublin,Ohio,OFF-AR-10001427,Office Supplies,Art,23.92
CA-2018-159156,13/11/2018,KB-16600,Corporate,United States,New York City,New York,TEC-PH-10004389,Technology,Phones,629.95
CA-2018-100230,11/12/2018,AA-10375,Consumer,United States,New York City,New York,OFF-BI-10002498,Office Supplies,Binders,14.952
CA-2018-100230,11/12/2018,AA-10375,Consumer,United States,New York City,New York,OFF-PA-10002245,Office Supplies,Paper,17.94
CA-2018-100230,11/12/2018,AA-10375,Consumer,United States,New York City,New York,TEC-PH-10004522,Technology,Phones,116.98
CA-2017-154767,28/06/2017,BP-11155,Consumer,United States,Paterson,New Jersey,FUR-CH-10003535,Furniture,Chairs,121.96
CA-2017-154767,28/06/2017,BP-11155,Consumer,United States,Paterson,New Jersey,OFF-AP-10000595,Office Supplies,Appliances,8.74
CA-2017-154767,28/06/2017,BP-11155,Consumer,United States,Paterson,New Jersey,OFF-PA-10003039,Office Supplies,Paper,61.96
CA-2017-154767,28/06/2017,BP-11155,Consumer,United States,Paterson,New Jersey,OFF-BI-10002003,Office Supplies,Binders,7.96
CA-2017-154767,28/06/2017,BP-11155,Consumer,United States,Paterson,New Jersey,OFF-AP-10002311,Office Supplies,Appliances,275.24
CA-2018-124205,15/09/2018,TC-21145,Corporate,United States,Lakewood,New Jersey,FUR-FU-10002445,Furniture,Furnishings,47.4
CA-2018-124205,15/09/2018,TC-21145,Corporate,United States,Lakewood,New Jersey,FUR-CH-10003606,Furniture,Chairs,512.96
CA-2018-124205,15/09/2018,TC-21145,Corporate,United States,Lakewood,New Jersey,TEC-PH-10002115,Technology,Phones,395.94
CA-2018-124205,15/09/2018,TC-21145,Corporate,United States,Lakewood,New Jersey,OFF-ST-10000934,Office Supplies,Storage,81.96
CA-2018-165715,02/12/2018,BG-11035,Consumer,United States,Greensboro,North Carolina,OFF-AR-10003903,Office Supplies,Art,32.776
CA-2018-100636,26/06/2018,DO-13435,Consumer,United States,New York City,New York,OFF-ST-10004123,Office Supplies,Storage,272.94
CA-2017-162943,24/07/2017,DB-12970,Corporate,United States,New York City,New York,FUR-CH-10001708,Furniture,Chairs,253.764
CA-2017-144764,02/09/2017,RL-19615,Consumer,United States,Chicago,Illinois,OFF-LA-10000240,Office Supplies,Labels,29.24
CA-2017-144764,02/09/2017,RL-19615,Consumer,United States,Chicago,Illinois,OFF-ST-10002485,Office Supplies,Storage,35.168
CA-2017-144764,02/09/2017,RL-19615,Consumer,United States,Chicago,Illinois,TEC-MA-10003230,Technology,Machines,1362.9
CA-2018-100615,20/04/2018,SJ-20215,Consumer,United States,Chicago,Illinois,FUR-CH-10002602,Furniture,Chairs,317.058
CA-2018-100615,20/04/2018,SJ-20215,Consumer,United States,Chicago,Illinois,OFF-AR-10001683,Office Supplies,Art,15.76
CA-2018-100615,20/04/2018,SJ-20215,Consumer,United States,Chicago,Illinois,FUR-FU-10002456,Furniture,Furnishings,14.56
CA-2015-109302,12/08/2015,CS-12175,Corporate,United States,Lakewood,New Jersey,OFF-BI-10002854,Office Supplies,Binders,196.21
CA-2018-139787,19/09/2018,JP-16135,Home Office,United States,Columbus,Georgia,OFF-AR-10002445,Office Supplies,Art,35.4
CA-2018-139402,09/12/2018,NC-18535,Corporate,United States,Phoenix,Arizona,OFF-PA-10004359,Office Supplies,Paper,419.4
CA-2018-139402,09/12/2018,NC-18535,Corporate,United States,Phoenix,Arizona,OFF-BI-10000279,Office Supplies,Binders,13.005
CA-2017-119018,04/11/2017,CW-11905,Home Office,United States,Los Angeles,California,OFF-BI-10003314,Office Supplies,Binders,7.712
CA-2017-119018,04/11/2017,CW-11905,Home Office,United States,Los Angeles,California,OFF-BI-10000494,Office Supplies,Binders,4.176
CA-2017-119018,04/11/2017,CW-11905,Home Office,United States,Los Angeles,California,OFF-PA-10000295,Office Supplies,Paper,38.88
CA-2016-105361,29/03/2016,CM-12115,Consumer,United States,New York City,New York,OFF-PA-10002615,Office Supplies,Paper,17.64
US-2017-152373,05/09/2017,PT-19090,Consumer,United States,San Antonio,Texas,OFF-ST-10003479,Office Supplies,Storage,93.456
US-2018-166037,28/01/2018,CL-12700,Home Office,United States,New York City,New York,TEC-AC-10002800,Technology,Accessories,449.91
US-2017-147711,03/09/2017,HF-14995,Consumer,United States,Baltimore,Maryland,FUR-BO-10003159,Furniture,Bookcases,344.94
US-2017-147711,03/09/2017,HF-14995,Consumer,United States,Baltimore,Maryland,FUR-FU-10002364,Furniture,Furnishings,14.76
US-2017-147711,03/09/2017,HF-14995,Consumer,United States,Baltimore,Maryland,OFF-BI-10003350,Office Supplies,Binders,12.76
US-2017-147711,03/09/2017,HF-14995,Consumer,United States,Baltimore,Maryland,OFF-LA-10004093,Office Supplies,Labels,58.48
CA-2018-121293,25/07/2018,JC-15775,Consumer,United States,Philadelphia,Pennsylvania,FUR-FU-10000732,Furniture,Furnishings,20.096
CA-2018-121293,25/07/2018,JC-15775,Consumer,United States,Philadelphia,Pennsylvania,OFF-SU-10004884,Office Supplies,Supplies,37.752
CA-2018-121293,25/07/2018,JC-15775,Consumer,United States,Philadelphia,Pennsylvania,FUR-TA-10001771,Furniture,Tables,138.588
CA-2018-121293,25/07/2018,JC-15775,Consumer,United States,Philadelphia,Pennsylvania,OFF-ST-10000060,Office Supplies,Storage,259.92
CA-2018-121293,25/07/2018,JC-15775,Consumer,United States,Philadelphia,Pennsylvania,OFF-PA-10004100,Office Supplies,Paper,20.736
CA-2016-118843,13/09/2016,JH-15910,Consumer,United States,Atlanta,Georgia,FUR-FU-10003975,Furniture,Furnishings,129.93
CA-2016-118843,13/09/2016,JH-15910,Consumer,United States,Atlanta,Georgia,OFF-PA-10001712,Office Supplies,Paper,69.93
CA-2016-161445,07/09/2016,CC-12610,Corporate,United States,Durham,North Carolina,OFF-AR-10001953,Office Supplies,Art,140.736
CA-2017-124527,16/11/2017,IM-15055,Consumer,United States,Roseville,California,OFF-BI-10004967,Office Supplies,Binders,8.32
CA-2017-162348,10/11/2017,BF-11170,Home Office,United States,Sacramento,California,FUR-FU-10003731,Furniture,Furnishings,9.98
CA-2015-141005,15/08/2015,CS-12355,Consumer,United States,Fairfield,Connecticut,OFF-BI-10001989,Office Supplies,Binders,62.94
CA-2016-145394,16/11/2016,MC-17605,Corporate,United States,Chicago,Illinois,OFF-ST-10000344,Office Supplies,Storage,21.488
CA-2016-145394,16/11/2016,MC-17605,Corporate,United States,Chicago,Illinois,TEC-PH-10001051,Technology,Phones,239.976
CA-2016-145394,16/11/2016,MC-17605,Corporate,United States,Chicago,Illinois,FUR-FU-10001215,Furniture,Furnishings,34.504
CA-2016-168809,25/08/2016,MC-18100,Consumer,United States,Houston,Texas,FUR-FU-10001473,Furniture,Furnishings,20.104
CA-2016-168809,25/08/2016,MC-18100,Consumer,United States,Houston,Texas,OFF-BI-10000315,Office Supplies,Binders,3.798
CA-2016-168809,25/08/2016,MC-18100,Consumer,United States,Houston,Texas,FUR-FU-10002240,Furniture,Furnishings,7.88
CA-2017-109827,25/12/2017,LW-16825,Corporate,United States,Phoenix,Arizona,FUR-TA-10002607,Furniture,Tables,35.445
CA-2017-109827,25/12/2017,LW-16825,Corporate,United States,Phoenix,Arizona,TEC-MA-10003356,Technology,Machines,269.97
CA-2017-109827,25/12/2017,LW-16825,Corporate,United States,Phoenix,Arizona,TEC-AC-10002217,Technology,Accessories,45.12
CA-2017-109827,25/12/2017,LW-16825,Corporate,United States,Phoenix,Arizona,TEC-AC-10004353,Technology,Accessories,100.8
CA-2017-109827,25/12/2017,LW-16825,Corporate,United States,Phoenix,Arizona,FUR-CH-10004754,Furniture,Chairs,47.968
CA-2015-152233,05/10/2015,KH-16510,Consumer,United States,Pomona,California,TEC-AC-10002800,Technology,Accessories,99.98
CA-2015-125682,22/11/2015,RB-19645,Corporate,United States,Atlanta,Georgia,OFF-PA-10001752,Office Supplies,Paper,9.96
CA-2018-162880,25/12/2018,GD-14590,Corporate,United States,Everett,Washington,OFF-BI-10003314,Office Supplies,Binders,3.856
CA-2016-128125,31/03/2016,EB-13705,Corporate,United States,Houston,Texas,OFF-PA-10000357,Office Supplies,Paper,98.376
CA-2016-128125,31/03/2016,EB-13705,Corporate,United States,Houston,Texas,FUR-FU-10001085,Furniture,Furnishings,22.38
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,OFF-BI-10000301,Office Supplies,Binders,3.882
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,TEC-MA-10002930,Technology,Machines,12.585
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,FUR-CH-10002372,Furniture,Chairs,113.372
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,OFF-BI-10003707,Office Supplies,Binders,18.312
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,FUR-FU-10001057,Furniture,Furnishings,127.936
CA-2018-156237,14/09/2018,PS-18760,Consumer,United States,Philadelphia,Pennsylvania,TEC-MA-10001681,Technology,Machines,241.17
CA-2015-144414,17/06/2015,GH-14425,Consumer,United States,Seattle,Washington,FUR-FU-10003981,Furniture,Furnishings,6.24
CA-2015-144414,17/06/2015,GH-14425,Consumer,United States,Seattle,Washington,OFF-FA-10000624,Office Supplies,Fasteners,17.9
CA-2015-144414,17/06/2015,GH-14425,Consumer,United States,Seattle,Washington,OFF-BI-10004995,Office Supplies,Binders,3266.376
CA-2018-163860,28/12/2018,LO-17170,Corporate,United States,Peoria,Illinois,OFF-BI-10003784,Office Supplies,Binders,1.68
CA-2018-163860,28/12/2018,LO-17170,Corporate,United States,Peoria,Illinois,FUR-FU-10004586,Furniture,Furnishings,7.968
CA-2018-163860,28/12/2018,LO-17170,Corporate,United States,Peoria,Illinois,FUR-CH-10004698,Furniture,Chairs,113.372
CA-2018-163860,28/12/2018,LO-17170,Corporate,United States,Peoria,Illinois,FUR-FU-10001935,Furniture,Furnishings,2.96
US-2018-115609,02/11/2018,CS-12505,Consumer,United States,Los Angeles,California,OFF-AP-10003040,Office Supplies,Appliances,168.1
CA-2016-154291,25/07/2016,YS-21880,Corporate,United States,Montgomery,Alabama,OFF-EN-10001335,Office Supplies,Envelopes,98.46
CA-2016-154291,25/07/2016,YS-21880,Corporate,United States,Montgomery,Alabama,FUR-TA-10002041,Furniture,Tables,358.58
CA-2017-118689,02/10/2017,TC-20980,Corporate,United States,Lafayette,Indiana,OFF-ST-10001558,Office Supplies,Storage,32.48
CA-2017-118689,02/10/2017,TC-20980,Corporate,United States,Lafayette,Indiana,TEC-CO-10004722,Technology,Copiers,17499.95
CA-2017-118689,02/10/2017,TC-20980,Corporate,United States,Lafayette,Indiana,OFF-BI-10004600,Office Supplies,Binders,735.98
CA-2017-118689,02/10/2017,TC-20980,Corporate,United States,Lafayette,Indiana,OFF-BI-10003712,Office Supplies,Binders,34.37
CA-2017-118689,02/10/2017,TC-20980,Corporate,United States,Lafayette,Indiana,OFF-AR-10001958,Office Supplies,Art,33.96
CA-2017-140438,24/12/2017,PW-19030,Corporate,United States,New York City,New York,TEC-PH-10001750,Technology,Phones,197.97
US-2018-123204,21/07/2018,CS-11860,Consumer,United States,New York City,New York,OFF-AP-10002287,Office Supplies,Appliances,17.48
CA-2016-112522,10/10/2016,DP-13165,Consumer,United States,Chicago,Illinois,OFF-AR-10003183,Office Supplies,Art,8.016
CA-2017-153101,08/09/2017,PJ-19015,Consumer,United States,Santa Ana,California,FUR-TA-10003008,Furniture,Tables,146.04
